0               , 6369622.70406963, -1249446.84876976, 3.97459730986673e-10, 747.302302012706, 4620.25877226898, 6147.40180852045
1               , 6370365.36484296, -1244825.68100201, 6147.39986269468, 738.018956189102, 4622.07566000304, 6147.39642087254
2               , 6371098.74140724, -1240202.69965685, 12294.7898494658, 728.73388606092 , 4623.88592644148, 6147.38205638589
3               , 6371822.83204459, -1235577.91135749, 18442.1609826095, 719.447104464668, 4625.68956776248, 6147.35871332881
4               , 6372537.63504997, -1230951.32273097, 24589.5042826875, 710.158624265582, 4627.48658013582, 6147.32638996431
5               , 6373243.14873122, -1226322.94040815, 30736.8107685213, 700.86845835854 , 4629.27695972223, 6147.28508454948
6               , 6373939.37140909, -1221692.77102374, 36884.0714571865, 691.576619669003, 4631.06070267291, 6147.23479533499
7               , 6374626.30141728, -1217060.8212163, 43031.2773640058, 682.28312115402 , 4632.83780512883, 6147.17552056444
8               , 6375303.93710245, -1212427.09762827, 49178.4195025419, 672.987975803257, 4634.60826322013, 6147.10725847373
9               , 6375972.27682428, -1207791.60690595, 55325.488884589 , 663.691196640092, 4636.37207306547, 6147.03000729039
10              , 6376631.31895548, -1203154.35569952, 61472.4765201646, 654.392796722747, 4638.12923077131, 6146.9437652329 
11              , 6377281.06188184, -1198515.35066309, 67619.3734174996, 645.092789145481, 4639.87973243117, 6146.84853050997
12              , 6377921.50400226, -1193874.59845465, 73766.1705830288, 635.791187039831, 4641.62357412491, 6146.74430131976
13              , 6378552.6437288 , -1189232.10573614, 79912.859021379 , 626.488003575923, 4643.36075191788, 6146.6310758491 
14              , 6379174.4794867 , -1184587.87917343, 86059.4297353584, 617.183251963825, 4645.09126186014, 6146.50885227268
15              , 6379787.00971443, -1179941.92543635, 92205.873725943 , 607.876945454986, 4646.81509998554, 6146.37762875215
16              , 6380390.23286374, -1175294.25119872, 98352.1819922639, 598.569097343728, 4648.53226231085, 6146.23740343523
17              , 6380984.14739969, -1170644.86313833, 104498.345531592, 589.259720968811, 4650.24274483475, 6146.08817445476
18              , 6381568.75180072, -1165993.76793699, 110644.355339325, 579.94882971508 , 4651.94654353689, 6145.92993992773
19              , 6382144.04455864, -1161340.97228055, 116790.202408966, 570.636437015182, 4653.6436543768 , 6145.76269795418
20              , 6382710.02417876, -1156686.48285888, 122935.877732112, 561.322556351372, 4655.33407329283, 6145.58644661618
21              , 6383266.68917987, -1152030.30636596, 129081.372298431, 552.007201257404, 4657.01779620095, 6145.40118397666
22              , 6383814.03809433, -1147372.44949985, 135226.677095645, 542.69038532051 , 4658.69481899358, 6145.2069080782 
23              , 6384352.06946811, -1142712.91896272, 141371.783109508, 533.372122183486, 4660.36513753834, 6145.00361694182
24              , 6384880.78186086, -1138051.72146091, 147516.681323783, 524.052425546866, 4662.02874767669, 6144.79130856564
25              , 6385400.17384595, -1133388.8637049, 153661.362720218, 514.731309171216, 4663.68564522257, 6144.5699809235 
26              , 6385910.24401056, -1128724.3524094, 159805.818278524, 505.408786879535, 4665.33582596095, 6144.33963196358
27              , 6386410.9909557 , -1124058.19429333, 165950.038976346, 496.084872559773, 4666.97928564629, 6144.10025960681
28              , 6386902.41329632, -1119390.39607988, 172094.015789236, 486.759580167479, 4668.61602000094, 6143.85186174536
29              , 6387384.50966135, -1114720.96449654, 178237.739690623, 477.43292372858 , 4670.24602471349, 6143.59443624093
30              , 6387857.2786938 , -1110049.90627512, 184381.20165178 , 468.1049173423  , 4671.86929543698, 6143.32798092307
31              , 6388320.71905078, -1105377.22815179, 190524.392641797, 458.775575184225, 4673.48582778708, 6143.05249358728
32              , 6388774.82940366, -1100702.93686714, 196667.303627536, 449.444911509526, 4675.09561734012, 6142.76797199318
33              , 6389219.60843807, -1096027.0391662, 202809.925573604, 440.112940656339, 4676.69865963108, 6142.47441386243
34              , 6389655.05485405, -1091349.54179847, 208952.24944231 , 430.779677049331, 4678.29495015146, 6142.17181687666
35              , 6390081.16736609, -1086670.451518 , 215094.26619362 , 421.445135203434, 4679.88448434701, 6141.86017867527
36              , 6390497.94470324, -1081989.77508342, 221235.96678512 , 412.109329727785, 4681.46725761539, 6141.53949685306
37              , 6390905.38560923, -1077307.51925797, 227377.342171969, 402.772275329859, 4683.04326530369, 6141.20976895784
38              , 6391303.48884253, -1072623.69080957, 233518.383306845, 393.433986819823, 4684.61250270584, 6140.87099248782
39              , 6391692.25317647, -1067938.2965109, 239659.081139902, 384.094479115119, 4686.17496505983, 6140.52316488896
40              , 6392071.67739937, -1063251.34313941, 245799.426618711, 374.753767245282, 4687.7306475449 , 6140.16628355211
41              , 6392441.76031462, -1058562.8374774, 251939.410688205, 365.411866357013, 4689.27954527846, 6139.80034581005
42              , 6392802.50074083, -1053872.78631208, 258079.02429062 , 356.068791719527, 4690.82165331293, 6139.42534893435
43              , 6393153.89751194, -1049181.19643567, 264218.258365432, 346.724558730175, 4692.3569666324 , 6139.04129013209
44              , 6393495.94947735, -1044488.07464542, 270357.10384929 , 337.379182920375, 4693.8854801491 , 6138.6481665424 
45              , 6393828.65550206, -1039793.4277437, 276495.551675945, 328.032679961853, 4695.40718869969, 6138.24597523281
46              , 6394152.01446683, -1035097.26253809, 282633.59277618 , 318.685065673227, 4696.92208704138, 6137.83471319546
47              , 6394466.02526829, -1030399.58584146, 288771.218077732, 309.336356026943, 4698.43016984779, 6137.41437734302
48              , 6394770.68681914, -1025700.40447204, 294908.418505205, 299.986567156587, 4699.93143170466, 6136.98496450447
49              , 6395065.99804829, -1020999.72525353, 301045.184979993, 290.635715364597, 4701.42586710527, 6136.54647142064
